date,province,confirmed,suspected,cured,dead,Days,net_confirmed
20210628,天津市,401,50,389,3,544 ,9
20210629,天津市,401,50,389,3,545 ,9
20210630,天津市,401,50,389,3,546 ,9
20210701,天津市,401,50,390,3,547 ,8
20210702,天津市,401,50,391,3,548 ,7
20210703,天津市,402,50,391,3,549 ,8
20210704,天津市,402,50,391,3,550 ,8
20210705,天津市,402,50,391,3,551 ,8
20210706,天津市,404,50,391,3,552 ,10
20210707,天津市,404,50,391,3,553 ,10
20210708,天津市,404,50,391,3,554 ,10
20210709,天津市,406,50,391,3,555 ,12
20210710,天津市,406,50,391,3,556 ,12
20210711,天津市,406,50,391,3,557 ,12
20210712,天津市,407,50,391,3,558 ,13
20210713,天津市,408,50,392,3,559 ,13
20210714,天津市,408,50,392,3,560 ,13
20210715,天津市,412,50,392,3,561 ,17
20210716,天津市,412,50,392,3,562 ,17
20210717,天津市,412,50,394,3,563 ,15
20210718,天津市,412,50,395,3,564 ,14
20210719,天津市,415,50,395,3,565 ,17
20210720,天津市,415,50,395,3,566 ,17
20210721,天津市,415,50,395,3,567 ,17
20210722,天津市,416,50,396,3,568 ,17
20210723,天津市,417,50,397,3,569 ,17
20210724,天津市,418,50,398,3,570 ,17
20210725,天津市,418,50,398,3,571 ,17
20210726,天津市,418,50,398,3,572 ,17
20210727,天津市,419,50,398,3,573 ,18
20210728,天津市,419,50,398,3,574 ,18
20210729,天津市,419,50,398,3,575 ,18
20210730,天津市,422,50,399,3,576 ,20
20210731,天津市,425,50,400,3,577 ,22
20210801,天津市,425,50,400,3,578 ,22
20210802,天津市,425,50,400,3,579 ,22
20210803,天津市,428,50,400,3,580 ,25
20210804,天津市,429,50,400,3,581 ,26
20210805,天津市,430,50,400,3,582 ,27
20210806,天津市,435,50,401,3,583 ,31
20210807,天津市,435,50,403,3,584 ,29
20210808,天津市,435,50,404,3,585 ,28
20210809,天津市,435,50,406,3,586 ,26
20210810,天津市,436,50,406,3,587 ,27
20210811,天津市,436,50,406,3,588 ,27
20210812,天津市,436,50,407,3,589 ,26
20210813,天津市,436,50,407,3,590 ,26
20210814,天津市,441,50,409,3,591 ,29
20210815,天津市,442,50,412,3,592 ,27
20210816,天津市,442,50,412,3,593 ,27
20210817,天津市,442,50,412,3,594 ,27
20210818,天津市,456,50,414,3,595 ,39
20210819,天津市,457,50,414,3,596 ,40
20210820,天津市,458,50,416,3,597 ,39
20210821,天津市,459,50,418,3,598 ,38
20210822,天津市,462,50,420,3,599 ,39
20210823,天津市,462,50,420,3,600 ,39
